,Time,ParameterName,ParameterValue
544,2022-01-04T18:00:00Z,tmax,NaN
545,2022-01-04T18:00:00Z,TG_PT12H_min,NaN
546,2022-01-04T19:00:00Z,rrday,NaN
547,2022-01-04T19:00:00Z,tday,NaN
548,2022-01-04T19:00:00Z,snow,NaN
549,2022-01-04T19:00:00Z,tmin,NaN
550,2022-01-04T19:00:00Z,tmax,NaN
551,2022-01-04T19:00:00Z,TG_PT12H_min,NaN
552,2022-01-04T20:00:00Z,rrday,NaN
553,2022-01-04T20:00:00Z,tday,NaN
554,2022-01-04T20:00:00Z,snow,NaN
555,2022-01-04T20:00:00Z,tmin,NaN
556,2022-01-04T20:00:00Z,tmax,NaN
557,2022-01-04T20:00:00Z,TG_PT12H_min,NaN
558,2022-01-04T21:00:00Z,rrday,NaN
559,2022-01-04T21:00:00Z,tday,NaN
560,2022-01-04T21:00:00Z,snow,NaN
561,2022-01-04T21:00:00Z,tmin,NaN
562,2022-01-04T21:00:00Z,tmax,NaN
563,2022-01-04T21:00:00Z,TG_PT12H_min,NaN
564,2022-01-04T22:00:00Z,rrday,NaN
565,2022-01-04T22:00:00Z,tday,NaN
566,2022-01-04T22:00:00Z,snow,NaN
567,2022-01-04T22:00:00Z,tmin,NaN
568,2022-01-04T22:00:00Z,tmax,NaN
569,2022-01-04T22:00:00Z,TG_PT12H_min,NaN
570,2022-01-04T23:00:00Z,rrday,NaN
571,2022-01-04T23:00:00Z,tday,NaN
572,2022-01-04T23:00:00Z,snow,NaN
573,2022-01-04T23:00:00Z,tmin,NaN
574,2022-01-04T23:00:00Z,tmax,NaN
575,2022-01-04T23:00:00Z,TG_PT12H_min,NaN
576,2022-01-05T00:00:00Z,rrday,9.7
577,2022-01-05T00:00:00Z,tday,0.1
578,2022-01-05T00:00:00Z,snow,10.0
579,2022-01-05T00:00:00Z,tmin,-1.4
580,2022-01-05T00:00:00Z,tmax,1.4
581,2022-01-05T00:00:00Z,TG_PT12H_min,NaN
582,2022-01-05T01:00:00Z,rrday,NaN
583,2022-01-05T01:00:00Z,tday,NaN
584,2022-01-05T01:00:00Z,snow,NaN
585,2022-01-05T01:00:00Z,tmin,NaN
586,2022-01-05T01:00:00Z,tmax,NaN
587,2022-01-05T01:00:00Z,TG_PT12H_min,NaN
588,2022-01-05T02:00:00Z,rrday,NaN
589,2022-01-05T02:00:00Z,tday,NaN
590,2022-01-05T02:00:00Z,snow,NaN
591,2022-01-05T02:00:00Z,tmin,NaN
592,2022-01-05T02:00:00Z,tmax,NaN
593,2022-01-05T02:00:00Z,TG_PT12H_min,NaN
594,2022-01-05T03:00:00Z,rrday,NaN
595,2022-01-05T03:00:00Z,tday,NaN
596,2022-01-05T03:00:00Z,snow,NaN
597,2022-01-05T03:00:00Z,tmin,NaN
598,2022-01-05T03:00:00Z,tmax,NaN
599,2022-01-05T03:00:00Z,TG_PT12H_min,NaN
600,2022-01-05T04:00:00Z,rrday,NaN
601,2022-01-05T04:00:00Z,tday,NaN
602,2022-01-05T04:00:00Z,snow,NaN
603,2022-01-05T04:00:00Z,tmin,NaN
604,2022-01-05T04:00:00Z,tmax,NaN
605,2022-01-05T04:00:00Z,TG_PT12H_min,NaN
606,2022-01-05T05:00:00Z,rrday,NaN
607,2022-01-05T05:00:00Z,tday,NaN
608,2022-01-05T05:00:00Z,snow,NaN
609,2022-01-05T05:00:00Z,tmin,NaN
610,2022-01-05T05:00:00Z,tmax,NaN
611,2022-01-05T05:00:00Z,TG_PT12H_min,NaN
612,2022-01-05T06:00:00Z,rrday,NaN
613,2022-01-05T06:00:00Z,tday,NaN
614,2022-01-05T06:00:00Z,snow,NaN
615,2022-01-05T06:00:00Z,tmin,NaN
616,2022-01-05T06:00:00Z,tmax,NaN
617,2022-01-05T06:00:00Z,TG_PT12H_min,-1.6
618,2022-01-05T07:00:00Z,rrday,NaN
619,2022-01-05T07:00:00Z,tday,NaN
620,2022-01-05T07:00:00Z,snow,NaN
621,2022-01-05T07:00:00Z,tmin,NaN
622,2022-01-05T07:00:00Z,tmax,NaN
623,2022-01-05T07:00:00Z,TG_PT12H_min,NaN
624,2022-01-05T08:00:00Z,rrday,NaN
625,2022-01-05T08:00:00Z,tday,NaN
626,2022-01-05T08:00:00Z,snow,NaN
627,2022-01-05T08:00:00Z,tmin,NaN
628,2022-01-05T08:00:00Z,tmax,NaN
629,2022-01-05T08:00:00Z,TG_PT12H_min,NaN
630,2022-01-05T09:00:00Z,rrday,NaN
631,2022-01-05T09:00:00Z,tday,NaN
632,2022-01-05T09:00:00Z,snow,NaN
633,2022-01-05T09:00:00Z,tmin,NaN
634,2022-01-05T09:00:00Z,tmax,NaN
635,2022-01-05T09:00:00Z,TG_PT12H_min,NaN
636,2022-01-05T10:00:00Z,rrday,NaN
637,2022-01-05T10:00:00Z,tday,NaN
638,2022-01-05T10:00:00Z,snow,NaN
639,2022-01-05T10:00:00Z,tmin,NaN
640,2022-01-05T10:00:00Z,tmax,NaN
641,2022-01-05T10:00:00Z,TG_PT12H_min,NaN
642,2022-01-05T11:00:00Z,rrday,NaN
643,2022-01-05T11:00:00Z,tday,NaN
644,2022-01-05T11:00:00Z,snow,NaN
645,2022-01-05T11:00:00Z,tmin,NaN
646,2022-01-05T11:00:00Z,tmax,NaN
647,2022-01-05T11:00:00Z,TG_PT12H_min,NaN
648,2022-01-05T12:00:00Z,rrday,NaN
649,2022-01-05T12:00:00Z,tday,NaN
650,2022-01-05T12:00:00Z,snow,NaN
651,2022-01-05T12:00:00Z,tmin,NaN
652,2022-01-05T12:00:00Z,tmax,NaN
653,2022-01-05T12:00:00Z,TG_PT12H_min,NaN
654,2022-01-05T13:00:00Z,rrday,NaN
655,2022-01-05T13:00:00Z,tday,NaN
656,2022-01-05T13:00:00Z,snow,NaN
657,2022-01-05T13:00:00Z,tmin,NaN
658,2022-01-05T13:00:00Z,tmax,NaN
659,2022-01-05T13:00:00Z,TG_PT12H_min,NaN
660,2022-01-05T14:00:00Z,rrday,NaN
661,2022-01-05T14:00:00Z,tday,NaN
662,2022-01-05T14:00:00Z,snow,NaN
663,2022-01-05T14:00:00Z,tmin,NaN
664,2022-01-05T14:00:00Z,tmax,NaN
665,2022-01-05T14:00:00Z,TG_PT12H_min,NaN
666,2022-01-05T15:00:00Z,rrday,NaN
667,2022-01-05T15:00:00Z,tday,NaN
668,2022-01-05T15:00:00Z,snow,NaN
669,2022-01-05T15:00:00Z,tmin,NaN
670,2022-01-05T15:00:00Z,tmax,NaN
671,2022-01-05T15:00:00Z,TG_PT12H_min,NaN
672,2022-01-05T16:00:00Z,rrday,NaN
673,2022-01-05T16:00:00Z,tday,NaN
674,2022-01-05T16:00:00Z,snow,NaN
675,2022-01-05T16:00:00Z,tmin,NaN
676,2022-01-05T16:00:00Z,tmax,NaN
677,2022-01-05T16:00:00Z,TG_PT12H_min,NaN
678,2022-01-05T17:00:00Z,rrday,NaN
679,2022-01-05T17:00:00Z,tday,NaN
680,2022-01-05T17:00:00Z,snow,NaN
681,2022-01-05T17:00:00Z,tmin,NaN
682,2022-01-05T17:00:00Z,tmax,NaN
683,2022-01-05T17:00:00Z,TG_PT12H_min,NaN
684,2022-01-05T18:00:00Z,rrday,NaN
685,2022-01-05T18:00:00Z,tday,NaN
686,2022-01-05T18:00:00Z,snow,NaN
687,2022-01-05T18:00:00Z,tmin,NaN
688,2022-01-05T18:00:00Z,tmax,NaN
689,2022-01-05T18:00:00Z,TG_PT12H_min,NaN
690,2022-01-05T19:00:00Z,rrday,NaN
691,2022-01-05T19:00:00Z,tday,NaN
692,2022-01-05T19:00:00Z,snow,NaN
693,2022-01-05T19:00:00Z,tmin,NaN
694,2022-01-05T19:00:00Z,tmax,NaN
695,2022-01-05T19:00:00Z,TG_PT12H_min,NaN
696,2022-01-05T20:00:00Z,rrday,NaN
697,2022-01-05T20:00:00Z,tday,NaN
698,2022-01-05T20:00:00Z,snow,NaN
699,2022-01-05T20:00:00Z,tmin,NaN
700,2022-01-05T20:00:00Z,tmax,NaN
701,2022-01-05T20:00:00Z,TG_PT12H_min,NaN
702,2022-01-05T21:00:00Z,rrday,NaN
703,2022-01-05T21:00:00Z,tday,NaN
704,2022-01-05T21:00:00Z,snow,NaN
705,2022-01-05T21:00:00Z,tmin,NaN
706,2022-01-05T21:00:00Z,tmax,NaN
707,2022-01-05T21:00:00Z,TG_PT12H_min,NaN
708,2022-01-05T22:00:00Z,rrday,NaN
709,2022-01-05T22:00:00Z,tday,NaN
710,2022-01-05T22:00:00Z,snow,NaN
711,2022-01-05T22:00:00Z,tmin,NaN
712,2022-01-05T22:00:00Z,tmax,NaN
713,2022-01-05T22:00:00Z,TG_PT12H_min,NaN
714,2022-01-05T23:00:00Z,rrday,NaN
715,2022-01-05T23:00:00Z,tday,NaN
716,2022-01-05T23:00:00Z,snow,NaN
717,2022-01-05T23:00:00Z,tmin,NaN
718,2022-01-05T23:00:00Z,tmax,NaN
719,2022-01-05T23:00:00Z,TG_PT12H_min,NaN
720,2022-01-06T00:00:00Z,rrday,-1.0
721,2022-01-06T00:00:00Z,tday,-6.0
722,2022-01-06T00:00:00Z,snow,22.0
723,2022-01-06T00:00:00Z,tmin,-8.4
724,2022-01-06T00:00:00Z,tmax,0.1
725,2022-01-06T00:00:00Z,TG_PT12H_min,NaN
726,2022-01-06T01:00:00Z,rrday,NaN
727,2022-01-06T01:00:00Z,tday,NaN
728,2022-01-06T01:00:00Z,snow,NaN
729,2022-01-06T01:00:00Z,tmin,NaN
730,2022-01-06T01:00:00Z,tmax,NaN
731,2022-01-06T01:00:00Z,TG_PT12H_min,NaN
732,2022-01-06T02:00:00Z,rrday,NaN
733,2022-01-06T02:00:00Z,tday,NaN
734,2022-01-06T02:00:00Z,snow,NaN
735,2022-01-06T02:00:00Z,tmin,NaN
736,2022-01-06T02:00:00Z,tmax,NaN
737,2022-01-06T02:00:00Z,TG_PT12H_min,NaN
738,2022-01-06T03:00:00Z,rrday,NaN
739,2022-01-06T03:00:00Z,tday,NaN
740,2022-01-06T03:00:00Z,snow,NaN
741,2022-01-06T03:00:00Z,tmin,NaN
742,2022-01-06T03:00:00Z,tmax,NaN
743,2022-01-06T03:00:00Z,TG_PT12H_min,NaN
744,2022-01-06T04:00:00Z,rrday,NaN
745,2022-01-06T04:00:00Z,tday,NaN
746,2022-01-06T04:00:00Z,snow,NaN
747,2022-01-06T04:00:00Z,tmin,NaN
748,2022-01-06T04:00:00Z,tmax,NaN
749,2022-01-06T04:00:00Z,TG_PT12H_min,NaN
750,2022-01-06T05:00:00Z,rrday,NaN
751,2022-01-06T05:00:00Z,tday,NaN
752,2022-01-06T05:00:00Z,snow,NaN
753,2022-01-06T05:00:00Z,tmin,NaN
754,2022-01-06T05:00:00Z,tmax,NaN
755,2022-01-06T05:00:00Z,TG_PT12H_min,NaN
756,2022-01-06T06:00:00Z,rrday,NaN
757,2022-01-06T06:00:00Z,tday,NaN
758,2022-01-06T06:00:00Z,snow,NaN
759,2022-01-06T06:00:00Z,tmin,NaN
760,2022-01-06T06:00:00Z,tmax,NaN
761,2022-01-06T06:00:00Z,TG_PT12H_min,NaN
762,2022-01-06T07:00:00Z,rrday,NaN
763,2022-01-06T07:00:00Z,tday,NaN
764,2022-01-06T07:00:00Z,snow,NaN
765,2022-01-06T07:00:00Z,tmin,NaN
766,2022-01-06T07:00:00Z,tmax,NaN
767,2022-01-06T07:00:00Z,TG_PT12H_min,NaN
768,2022-01-06T08:00:00Z,rrday,NaN
769,2022-01-06T08:00:00Z,tday,NaN
770,2022-01-06T08:00:00Z,snow,NaN
771,2022-01-06T08:00:00Z,tmin,NaN
772,2022-01-06T08:00:00Z,tmax,NaN
773,2022-01-06T08:00:00Z,TG_PT12H_min,NaN
774,2022-01-06T09:00:00Z,rrday,NaN
775,2022-01-06T09:00:00Z,tday,NaN
776,2022-01-06T09:00:00Z,snow,NaN
777,2022-01-06T09:00:00Z,tmin,NaN
778,2022-01-06T09:00:00Z,tmax,NaN
779,2022-01-06T09:00:00Z,TG_PT12H_min,NaN
780,2022-01-06T10:00:00Z,rrday,NaN
781,2022-01-06T10:00:00Z,tday,NaN
782,2022-01-06T10:00:00Z,snow,NaN
783,2022-01-06T10:00:00Z,tmin,NaN
784,2022-01-06T10:00:00Z,tmax,NaN
785,2022-01-06T10:00:00Z,TG_PT12H_min,NaN
786,2022-01-06T11:00:00Z,rrday,NaN
787,2022-01-06T11:00:00Z,tday,NaN
788,2022-01-06T11:00:00Z,snow,NaN
789,2022-01-06T11:00:00Z,tmin,NaN
790,2022-01-06T11:00:00Z,tmax,NaN
791,2022-01-06T11:00:00Z,TG_PT12H_min,NaN
792,2022-01-06T12:00:00Z,rrday,NaN
793,2022-01-06T12:00:00Z,tday,NaN
794,2022-01-06T12:00:00Z,snow,NaN
795,2022-01-06T12:00:00Z,tmin,NaN
796,2022-01-06T12:00:00Z,tmax,NaN
797,2022-01-06T12:00:00Z,TG_PT12H_min,NaN
798,2022-01-06T13:00:00Z,rrday,NaN
799,2022-01-06T13:00:00Z,tday,NaN
800,2022-01-06T13:00:00Z,snow,NaN
801,2022-01-06T13:00:00Z,tmin,NaN
802,2022-01-06T13:00:00Z,tmax,NaN
803,2022-01-06T13:00:00Z,TG_PT12H_min,NaN
804,2022-01-06T14:00:00Z,rrday,NaN
805,2022-01-06T14:00:00Z,tday,NaN
806,2022-01-06T14:00:00Z,snow,NaN
807,2022-01-06T14:00:00Z,tmin,NaN
808,2022-01-06T14:00:00Z,tmax,NaN
809,2022-01-06T14:00:00Z,TG_PT12H_min,NaN
810,2022-01-06T15:00:00Z,rrday,NaN
811,2022-01-06T15:00:00Z,tday,NaN
812,2022-01-06T15:00:00Z,snow,NaN
813,2022-01-06T15:00:00Z,tmin,NaN
814,2022-01-06T15:00:00Z,tmax,NaN
815,2022-01-06T15:00:00Z,TG_PT12H_min,NaN
816,2022-01-06T16:00:00Z,rrday,NaN
817,2022-01-06T16:00:00Z,tday,NaN
818,2022-01-06T16:00:00Z,snow,NaN
819,2022-01-06T16:00:00Z,tmin,NaN
820,2022-01-06T16:00:00Z,tmax,NaN
821,2022-01-06T16:00:00Z,TG_PT12H_min,NaN
822,2022-01-06T17:00:00Z,rrday,NaN
823,2022-01-06T17:00:00Z,tday,NaN
824,2022-01-06T17:00:00Z,snow,NaN
825,2022-01-06T17:00:00Z,tmin,NaN
826,2022-01-06T17:00:00Z,tmax,NaN
827,2022-01-06T17:00:00Z,TG_PT12H_min,NaN
828,2022-01-06T18:00:00Z,rrday,NaN
829,2022-01-06T18:00:00Z,tday,NaN
830,2022-01-06T18:00:00Z,snow,NaN
831,2022-01-06T18:00:00Z,tmin,NaN
832,2022-01-06T18:00:00Z,tmax,NaN
833,2022-01-06T18:00:00Z,TG_PT12H_min,NaN
834,2022-01-06T19:00:00Z,rrday,NaN
835,2022-01-06T19:00:00Z,tday,NaN
836,2022-01-06T19:00:00Z,snow,NaN
837,2022-01-06T19:00:00Z,tmin,NaN
838,2022-01-06T19:00:00Z,tmax,NaN
839,2022-01-06T19:00:00Z,TG_PT12H_min,NaN
840,2022-01-06T20:00:00Z,rrday,NaN
841,2022-01-06T20:00:00Z,tday,NaN
842,2022-01-06T20:00:00Z,snow,NaN
843,2022-01-06T20:00:00Z,tmin,NaN
844,2022-01-06T20:00:00Z,tmax,NaN
845,2022-01-06T20:00:00Z,TG_PT12H_min,NaN
846,2022-01-06T21:00:00Z,rrday,NaN
847,2022-01-06T21:00:00Z,tday,NaN
848,2022-01-06T21:00:00Z,snow,NaN
849,2022-01-06T21:00:00Z,tmin,NaN
850,2022-01-06T21:00:00Z,tmax,NaN
851,2022-01-06T21:00:00Z,TG_PT12H_min,NaN
852,2022-01-06T22:00:00Z,rrday,NaN
853,2022-01-06T22:00:00Z,tday,NaN
854,2022-01-06T22:00:00Z,snow,NaN
855,2022-01-06T22:00:00Z,tmin,NaN
856,2022-01-06T22:00:00Z,tmax,NaN
857,2022-01-06T22:00:00Z,TG_PT12H_min,NaN
858,2022-01-06T23:00:00Z,rrday,NaN
859,2022-01-06T23:00:00Z,tday,NaN
860,2022-01-06T23:00:00Z,snow,NaN
861,2022-01-06T23:00:00Z,tmin,NaN
862,2022-01-06T23:00:00Z,tmax,NaN
863,2022-01-06T23:00:00Z,TG_PT12H_min,NaN
864,2022-01-07T00:00:00Z,rrday,-1.0
865,2022-01-07T00:00:00Z,tday,-7.8
866,2022-01-07T00:00:00Z,snow,20.0
867,2022-01-07T00:00:00Z,tmin,-9.0
868,2022-01-07T00:00:00Z,tmax,-5.7
869,2022-01-07T00:00:00Z,TG_PT12H_min,NaN
870,2022-01-07T01:00:00Z,rrday,NaN
871,2022-01-07T01:00:00Z,tday,NaN
872,2022-01-07T01:00:00Z,snow,NaN
873,2022-01-07T01:00:00Z,tmin,NaN
874,2022-01-07T01:00:00Z,tmax,NaN
875,2022-01-07T01:00:00Z,TG_PT12H_min,NaN
876,2022-01-07T02:00:00Z,rrday,NaN
877,2022-01-07T02:00:00Z,tday,NaN
878,2022-01-07T02:00:00Z,snow,NaN
879,2022-01-07T02:00:00Z,tmin,NaN
880,2022-01-07T02:00:00Z,tmax,NaN
881,2022-01-07T02:00:00Z,TG_PT12H_min,NaN
882,2022-01-07T03:00:00Z,rrday,NaN
883,2022-01-07T03:00:00Z,tday,NaN
884,2022-01-07T03:00:00Z,snow,NaN
885,2022-01-07T03:00:00Z,tmin,NaN
886,2022-01-07T03:00:00Z,tmax,NaN
887,2022-01-07T03:00:00Z,TG_PT12H_min,NaN
888,2022-01-07T04:00:00Z,rrday,NaN
889,2022-01-07T04:00:00Z,tday,NaN
890,2022-01-07T04:00:00Z,snow,NaN
891,2022-01-07T04:00:00Z,tmin,NaN
892,2022-01-07T04:00:00Z,tmax,NaN
893,2022-01-07T04:00:00Z,TG_PT12H_min,NaN
894,2022-01-07T05:00:00Z,rrday,NaN
895,2022-01-07T05:00:00Z,tday,NaN
896,2022-01-07T05:00:00Z,snow,NaN
897,2022-01-07T05:00:00Z,tmin,NaN
898,2022-01-07T05:00:00Z,tmax,NaN
899,2022-01-07T05:00:00Z,TG_PT12H_min,NaN
900,2022-01-07T06:00:00Z,rrday,NaN
901,2022-01-07T06:00:00Z,tday,NaN
902,2022-01-07T06:00:00Z,snow,NaN
903,2022-01-07T06:00:00Z,tmin,NaN
904,2022-01-07T06:00:00Z,tmax,NaN
905,2022-01-07T06:00:00Z,TG_PT12H_min,NaN
906,2022-01-07T07:00:00Z,rrday,NaN
907,2022-01-07T07:00:00Z,tday,NaN
908,2022-01-07T07:00:00Z,snow,NaN
909,2022-01-07T07:00:00Z,tmin,NaN
910,2022-01-07T07:00:00Z,tmax,NaN
911,2022-01-07T07:00:00Z,TG_PT12H_min,NaN
912,2022-01-07T08:00:00Z,rrday,NaN
913,2022-01-07T08:00:00Z,tday,NaN
914,2022-01-07T08:00:00Z,snow,NaN
915,2022-01-07T08:00:00Z,tmin,NaN
916,2022-01-07T08:00:00Z,tmax,NaN
917,2022-01-07T08:00:00Z,TG_PT12H_min,NaN
918,2022-01-07T09:00:00Z,rrday,NaN
919,2022-01-07T09:00:00Z,tday,NaN
920,2022-01-07T09:00:00Z,snow,NaN
921,2022-01-07T09:00:00Z,tmin,NaN
922,2022-01-07T09:00:00Z,tmax,NaN
923,2022-01-07T09:00:00Z,TG_PT12H_min,NaN
924,2022-01-07T10:00:00Z,rrday,NaN
925,2022-01-07T10:00:00Z,tday,NaN
926,2022-01-07T10:00:00Z,snow,NaN
927,2022-01-07T10:00:00Z,tmin,NaN
928,2022-01-07T10:00:00Z,tmax,NaN
929,2022-01-07T10:00:00Z,TG_PT12H_min,NaN
930,2022-01-07T11:00:00Z,rrday,NaN
931,2022-01-07T11:00:00Z,tday,NaN
932,2022-01-07T11:00:00Z,snow,NaN
933,2022-01-07T11:00:00Z,tmin,NaN
934,2022-01-07T11:00:00Z,tmax,NaN
935,2022-01-07T11:00:00Z,TG_PT12H_min,NaN
936,2022-01-07T12:00:00Z,rrday,NaN
937,2022-01-07T12:00:00Z,tday,NaN
938,2022-01-07T12:00:00Z,snow,NaN
939,2022-01-07T12:00:00Z,tmin,NaN
940,2022-01-07T12:00:00Z,tmax,NaN
941,2022-01-07T12:00:00Z,TG_PT12H_min,NaN
942,2022-01-07T13:00:00Z,rrday,NaN
943,2022-01-07T13:00:00Z,tday,NaN
944,2022-01-07T13:00:00Z,snow,NaN
945,2022-01-07T13:00:00Z,tmin,NaN
946,2022-01-07T13:00:00Z,tmax,NaN
947,2022-01-07T13:00:00Z,TG_PT12H_min,NaN
948,2022-01-07T14:00:00Z,rrday,NaN
949,2022-01-07T14:00:00Z,tday,NaN
950,2022-01-07T14:00:00Z,snow,NaN
951,2022-01-07T14:00:00Z,tmin,NaN
952,2022-01-07T14:00:00Z,tmax,NaN
953,2022-01-07T14:00:00Z,TG_PT12H_min,NaN
954,2022-01-07T15:00:00Z,rrday,NaN
955,2022-01-07T15:00:00Z,tday,NaN
956,2022-01-07T15:00:00Z,snow,NaN
957,2022-01-07T15:00:00Z,tmin,NaN
958,2022-01-07T15:00:00Z,tmax,NaN
959,2022-01-07T15:00:00Z,TG_PT12H_min,NaN
960,2022-01-07T16:00:00Z,rrday,NaN
961,2022-01-07T16:00:00Z,tday,NaN
962,2022-01-07T16:00:00Z,snow,NaN
963,2022-01-07T16:00:00Z,tmin,NaN
964,2022-01-07T16:00:00Z,tmax,NaN
965,2022-01-07T16:00:00Z,TG_PT12H_min,NaN
966,2022-01-07T17:00:00Z,rrday,NaN
967,2022-01-07T17:00:00Z,tday,NaN
968,2022-01-07T17:00:00Z,snow,NaN
969,2022-01-07T17:00:00Z,tmin,NaN
970,2022-01-07T17:00:00Z,tmax,NaN
971,2022-01-07T17:00:00Z,TG_PT12H_min,NaN
972,2022-01-07T18:00:00Z,rrday,NaN
973,2022-01-07T18:00:00Z,tday,NaN
974,2022-01-07T18:00:00Z,snow,NaN
975,2022-01-07T18:00:00Z,tmin,NaN
976,2022-01-07T18:00:00Z,tmax,NaN
977,2022-01-07T18:00:00Z,TG_PT12H_min,NaN
978,2022-01-07T19:00:00Z,rrday,NaN
979,2022-01-07T19:00:00Z,tday,NaN
980,2022-01-07T19:00:00Z,snow,NaN
981,2022-01-07T19:00:00Z,tmin,NaN
982,2022-01-07T19:00:00Z,tmax,NaN
983,2022-01-07T19:00:00Z,TG_PT12H_min,NaN
984,2022-01-07T20:00:00Z,rrday,NaN
985,2022-01-07T20:00:00Z,tday,NaN
986,2022-01-07T20:00:00Z,snow,NaN
987,2022-01-07T20:00:00Z,tmin,NaN
988,2022-01-07T20:00:00Z,tmax,NaN
989,2022-01-07T20:00:00Z,TG_PT12H_min,NaN
990,2022-01-07T21:00:00Z,rrday,NaN
991,2022-01-07T21:00:00Z,tday,NaN
992,2022-01-07T21:00:00Z,snow,NaN
993,2022-01-07T21:00:00Z,tmin,NaN
994,2022-01-07T21:00:00Z,tmax,NaN
995,2022-01-07T21:00:00Z,TG_PT12H_min,NaN
996,2022-01-07T22:00:00Z,rrday,NaN
997,2022-01-07T22:00:00Z,tday,NaN
998,2022-01-07T22:00:00Z,snow,NaN
999,2022-01-07T22:00:00Z,tmin,NaN
1000,2022-01-07T22:00:00Z,tmax,NaN
1001,2022-01-07T22:00:00Z,TG_PT12H_min,NaN
1002,2022-01-07T23:00:00Z,rrday,NaN
1003,2022-01-07T23:00:00Z,tday,NaN
1004,2022-01-07T23:00:00Z,snow,NaN
1005,2022-01-07T23:00:00Z,tmin,NaN
1006,2022-01-07T23:00:00Z,tmax,NaN
1007,2022-01-07T23:00:00Z,TG_PT12H_min,NaN
1008,2022-01-08T00:00:00Z,rrday,4.4
1009,2022-01-08T00:00:00Z,tday,-7.0
1010,2022-01-08T00:00:00Z,snow,18.0
1011,2022-01-08T00:00:00Z,tmin,-13.4
1012,2022-01-08T00:00:00Z,tmax,-2.6
1013,2022-01-08T00:00:00Z,TG_PT12H_min,NaN
1014,2022-01-08T01:00:00Z,rrday,NaN
1015,2022-01-08T01:00:00Z,tday,NaN
1016,2022-01-08T01:00:00Z,snow,NaN
1017,2022-01-08T01:00:00Z,tmin,NaN
1018,2022-01-08T01:00:00Z,tmax,NaN
1019,2022-01-08T01:00:00Z,TG_PT12H_min,NaN
1020,2022-01-08T02:00:00Z,rrday,NaN
1021,2022-01-08T02:00:00Z,tday,NaN
1022,2022-01-08T02:00:00Z,snow,NaN
1023,2022-01-08T02:00:00Z,tmin,NaN
1024,2022-01-08T02:00:00Z,tmax,NaN
1025,2022-01-08T02:00:00Z,TG_PT12H_min,NaN
1026,2022-01-08T03:00:00Z,rrday,NaN
1027,2022-01-08T03:00:00Z,tday,NaN
1028,2022-01-08T03:00:00Z,snow,NaN
1029,2022-01-08T03:00:00Z,tmin,NaN
1030,2022-01-08T03:00:00Z,tmax,NaN
1031,2022-01-08T03:00:00Z,TG_PT12H_min,NaN
1032,2022-01-08T04:00:00Z,rrday,NaN
1033,2022-01-08T04:00:00Z,tday,NaN
1034,2022-01-08T04:00:00Z,snow,NaN
1035,2022-01-08T04:00:00Z,tmin,NaN
1036,2022-01-08T04:00:00Z,tmax,NaN
1037,2022-01-08T04:00:00Z,TG_PT12H_min,NaN
1038,2022-01-08T05:00:00Z,rrday,NaN
1039,2022-01-08T05:00:00Z,tday,NaN
1040,2022-01-08T05:00:00Z,snow,NaN
1041,2022-01-08T05:00:00Z,tmin,NaN
1042,2022-01-08T05:00:00Z,tmax,NaN
1043,2022-01-08T05:00:00Z,TG_PT12H_min,NaN
1044,2022-01-08T06:00:00Z,rrday,NaN
1045,2022-01-08T06:00:00Z,tday,NaN
1046,2022-01-08T06:00:00Z,snow,NaN
1047,2022-01-08T06:00:00Z,tmin,NaN
1048,2022-01-08T06:00:00Z,tmax,NaN
1049,2022-01-08T06:00:00Z,TG_PT12H_min,NaN
1050,2022-01-08T07:00:00Z,rrday,NaN
1051,2022-01-08T07:00:00Z,tday,NaN
1052,2022-01-08T07:00:00Z,snow,NaN
1053,2022-01-08T07:00:00Z,tmin,NaN
1054,2022-01-08T07:00:00Z,tmax,NaN
1055,2022-01-08T07:00:00Z,TG_PT12H_min,NaN
1056,2022-01-08T08:00:00Z,rrday,NaN
1057,2022-01-08T08:00:00Z,tday,NaN
1058,2022-01-08T08:00:00Z,snow,NaN
1059,2022-01-08T08:00:00Z,tmin,NaN
1060,2022-01-08T08:00:00Z,tmax,NaN
1061,2022-01-08T08:00:00Z,TG_PT12H_min,NaN
1062,2022-01-08T09:00:00Z,rrday,NaN
1063,2022-01-08T09:00:00Z,tday,NaN
1064,2022-01-08T09:00:00Z,snow,NaN
1065,2022-01-08T09:00:00Z,tmin,NaN
1066,2022-01-08T09:00:00Z,tmax,NaN
1067,2022-01-08T09:00:00Z,TG_PT12H_min,NaN
1068,2022-01-08T10:00:00Z,rrday,NaN
1069,2022-01-08T10:00:00Z,tday,NaN
1070,2022-01-08T10:00:00Z,snow,NaN
1071,2022-01-08T10:00:00Z,tmin,NaN
1072,2022-01-08T10:00:00Z,tmax,NaN
1073,2022-01-08T10:00:00Z,TG_PT12H_min,NaN
1074,2022-01-08T11:00:00Z,rrday,NaN
1075,2022-01-08T11:00:00Z,tday,NaN
1076,2022-01-08T11:00:00Z,snow,NaN
1077,2022-01-08T11:00:00Z,tmin,NaN
1078,2022-01-08T11:00:00Z,tmax,NaN
1079,2022-01-08T11:00:00Z,TG_PT12H_min,NaN
1080,2022-01-08T12:00:00Z,rrday,NaN
1081,2022-01-08T12:00:00Z,tday,NaN
1082,2022-01-08T12:00:00Z,snow,NaN
1083,2022-01-08T12:00:00Z,tmin,NaN
1084,2022-01-08T12:00:00Z,tmax,NaN
